URL;Name;Rating;Address
https://www.google.com/maps/place/Lapangan+Bulutangkis+Cilibende+RT.02%2FRW.06/data=!4m7!3m6!1s0x2e69c42ccc465753:0x28f30e572581bc14!8m2!3d-6.5865014!4d106.8099665!16s%2Fg%2F11bwp7319z!19sChIJU1dGzCzEaS4RFLyBJVcO8yg?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Badminton+Bougenville/data=!4m7!3m6!1s0x2e69c4fcedf0a5d5:0x7513151341011bd8!8m2!3d-6.5848358!4d106.7610346!16s%2Fg%2F11hck13vpv!19sChIJ1aXw7fzEaS4R2BsBQRMVE3U?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+PB+BIMA+KUD+%28Bulutangkis%29/data=!4m7!3m6!1s0x2e69c350a36d31e3:0x4556fcb46b3d09ed!8m2!3d-6.5452168!4d106.7286674!16s%2Fg%2F11mvxr8mgc!19sChIJ4zFto1DDaS4R7Qk9a7T8VkU?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Bintang+Badminton+Club/data=!4m7!3m6!1s0x2e69c6a48fe8c145:0xddb99049dab9baf1!8m2!3d-6.5597301!4d106.8273717!16s%2Fg%2F11b70cblz8!19sChIJRcHoj6TGaS4R8bq52kmQud0?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/GOR+SULTAN/data=!4m7!3m6!1s0x2e69dbab03c4ad85:0x86fa560e38ce6731!8m2!3d-6.559793!4d106.7179319!16s%2Fg%2F11gsl_htms!19sChIJha3EA6vbaS4RMWfOOA5W-oY?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Hall+arena+olahraga+NGVC+cimanggis+bojonggede/data=!4m7!3m6!1s0x2e69c395b2437fe3:0x3eeeab43b4698569!8m2!3d-6.5103966!4d106.7704773!16s%2Fg%2F11rxkwf7qs!19sChIJ439DspXDaS4RaYVptEOr7j4?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/GOR+BS/data=!4m7!3m6!1s0x2e69c5a86e1c467f:0x52c9236aa83c3ee3!8m2!3d-6.5635142!4d106.7889175!16s%2Fg%2F11gn258r7y!19sChIJf0YcbqjFaS4R4z48qGojyVI?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Arena+badminton+h.ujang/data=!4m7!3m6!1s0x2e69c3f778be2b7f:0x6195c9f87c6c9714!8m2!3d-6.5221691!4d106.7775761!16s%2Fg%2F11rg9vktxn!19sChIJfyu-ePfDaS4RFJdsfPjJlWE?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulu+Tangkis+PBKS/data=!4m7!3m6!1s0x2e69c39909d79ec7:0x9986e069c8f4c843!8m2!3d-6.5110172!4d106.8017184!16s%2Fg%2F11hf2kjs6m!19sChIJx57XCZnDaS4RQ8j0yGnghpk?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulutangkis+CIRANJANG/data=!4m7!3m6!1s0x2e69cf460d86f5a1:0x59bb1a8facbd290a!8m2!3d-6.64379!4d106.8047674!16s%2Fg%2F11h9zw9dh5!19sChIJofWGDUbPaS4RCim9rI8au1k?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulutangkis+Lurah+Yayat/data=!4m7!3m6!1s0x2e69c594df64fe93:0x6a0602cd4c7312c3!8m2!3d-6.5791483!4d106.7392953!16s%2Fg%2F11lrfbyzg3!19sChIJk_5k35TFaS4RwxJzTM0CBmo?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulu+Tangkis+PBM/data=!4m7!3m6!1s0x2e69c1ccde947e7b:0x218d9cee114ed5d7!8m2!3d-6.5127254!4d106.844103!16s%2Fg%2F11hsx4sktt!19sChIJe36U3szBaS4R19VOEe6cjSE?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/GOR+J2+BADMINTON/data=!4m7!3m6!1s0x2e69c5c87620a8bb:0x39b4eb9aa275cc1a!8m2!3d-6.5480061!4d106.7971268!16s%2Fg%2F11h4h2xzhb!19sChIJu6ggdsjFaS4RGsx1oprrtDk?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulutangkis+BMW/data=!4m7!3m6!1s0x2e69c398f54296d5:0xb2bb08cf16ba4a07!8m2!3d-6.5274784!4d106.7794403!16s%2Fg%2F11f4m969h6!19sChIJ1ZZC9ZjDaS4RB0q6Fs8Iu7I?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lap.+Bulutangkis+CIGE+201/data=!4m7!3m6!1s0x2e69c4dd461c9d6f:0x160a07f1927d92be!8m2!3d-6.5802947!4d106.7464669!16s%2Fg%2F11g5_3wrhg!19sChIJb50cRt3EaS4RvpJ9kvEHChY?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulutangkis+Gang+Bambu/data=!4m7!3m6!1s0x2e69c10203e5956b:0x2375ba675f060a89!8m2!3d-6.50982!4d106.8659375!16s%2Fg%2F11v0lg2cg_!19sChIJa5XlAwLBaS4RiQoGX2e6dSM?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Serbaguna+Laladon+Baru/data=!4m7!3m6!1s0x2e69c53521b55fbf:0x3c5949e44584cfbf!8m2!3d-6.583649!4d106.7567324!16s%2Fg%2F11g0mkt4xr!19sChIJv1-1ITXFaS4Rv8-EReRJWTw?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulutangkis+Drajat/data=!4m7!3m6!1s0x2e69c7a5d6235bff:0x9bdaba521f66762a!8m2!3d-6.621314!4d106.845372!16s%2Fg%2F11gxfybgfw!19sChIJ_1sj1qXHaS4RKnZmH1K62ps?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulu+Tangkis+Munjul+City+402/data=!4m7!3m6!1s0x2e69dd77d956b717:0x65a93e5a57086cbd!8m2!3d-6.5345978!4d106.6849863!16s%2Fg%2F11h_0vxmzm!19sChIJF7dW2XfdaS4RvWwIV1o-qWU?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/lapangan+badminton+j%27kos+BSI/data=!4m7!3m6!1s0x2e69c3f3869aeef7:0x2d0b6dcc9b6da1a3!8m2!3d-6.5210598!4d106.7915116!16s%2Fg%2F11fmdc8q9y!19sChIJ9-6ahvPDaS4Ro6Ftm8xtCy0?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/GOR+PRATAMA+SITUDAUN/data=!4m7!3m6!1s0x2e69db6b63f09f1f:0xa0d722fed3933aa5!8m2!3d-6.6213838!4d106.7117502!16s%2Fg%2F11pv677cp5!19sChIJH5_wY2vbaS4RpTqT0_4i16A?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulutangkis/data=!4m7!3m6!1s0x2e69c39198e71fe7:0x738089cbb7db22a6!8m2!3d-6.5296819!4d106.7866749!16s%2Fg%2F11vb0rv2by!19sChIJ5x_nmJHDaS4RpiLbt8uJgHM?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/GOR+bulu+Tangkis+Bapa+Ucu/data=!4m7!3m6!1s0x2e69c52edc8ca6eb:0xba2d0bc1957a97d0!8m2!3d-6.5956009!4d106.7317328!16s%2Fg%2F11g7y7pp3_!19sChIJ66aM3C7FaS4R0Jd6lcELLbo?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/PB+KOPLAK/data=!4m7!3m6!1s0x2e69c54dc4780275:0x3c70925727676388!8m2!3d-6.6283457!4d106.7756409!16s%2Fg%2F11tdtk6v72!19sChIJdQJ4xE3FaS4RiGNnJ1eScDw?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/%28GOR%29+PEMONDOKAN+SIGIT+PAMUNGKAS/data=!4m7!3m6!1s0x2e69cfe187f6890d:0xf4de6842262e8043!8m2!3d-6.648458!4d106.7361689!16s%2Fg%2F11rmqrd8ct!19sChIJDYn2h-HPaS4RQ4AuJkJo3vQ?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Permeha+haji+iskam+03+05/data=!4m7!3m6!1s0x2e69c5c7d6da91f9:0x419025c23a2a6341!8m2!3d-6.6195029!4d106.7523298!16s%2Fg%2F11llj2ffsz!19sChIJ-ZHa1sfFaS4RQWMqOsIlkEE?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/GOR+SIT+Al-Madinah/data=!4m7!3m6!1s0x2e69c3ce735676ed:0xe5a9013f97f86a4b!8m2!3d-6.5101856!4d106.80454!16s%2Fg%2F11gcysmgx8!19sChIJ7XZWc87DaS4RS2r4lz8BqeU?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/GOR+NADHIR+RIZKY/data=!4m7!3m6!1s0x2e69c9a2ad4b87ad:0x7ecc4da74c311795!8m2!3d-6.674487!4d106.8564279!16s%2Fg%2F11p9cqd3d1!19sChIJrYdLraLJaS4RlRcxTKdNzH4?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Gor+Vator+Pacific/data=!4m7!3m6!1s0x2e69c3eaa3fed8d5:0x4d31d952a32fbc08!8m2!3d-6.5062483!4d106.8047491!16s%2Fg%2F11txf44b1q!19sChIJ1dj-o-rDaS4RCLwvo1LZMU0?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/LBC+GOR+RANGGA+MEKAR/data=!4m7!3m6!1s0x2e69c5ad08682a4b:0xcc698441e80029db!8m2!3d-6.6237537!4d106.8028438!16s%2Fg%2F11t6ww395k!19sChIJSypoCK3FaS4R2ykA6EGEacw?authuser=0&hl=id&rclk=1;;;
https://www.google.com/maps/place/Lapangan+Bulutangkis+PB+CSB/data=!4m7!3m6!1s0x2e69c5313d40d387:0x33c383288a28780d!8m2!3d-6.5996882!4d106.7416969!16s%2Fg%2F11glhdsw9z!19sChIJh9NAPTHFaS4RDXgoiiiDwzM?authuser=0&hl=id&rclk=1;;;
